liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Liga Mexicana 2026/2027,Tigres UANL - Atlético San Luis,2026-07-26T03:00:00+00:00,finished,2,2-2,Tigres UANL,Vladimir Loroña,D,89,6.2,48,0,0,0.0599,0.0122432,1,0,1,26,22,1,0,0,0,1,0,3,4,0,0,3,2,3,2,1,0,0,6,0,3,0,0,0,2,0,2026-08-19T05:15:42.011828+00:00
Liga Mexicana 2026/2027,Tigres UANL - Atlético San Luis,2026-07-26T03:00:00+00:00,finished,2,2-2,Tigres UANL,Ángel Ramírez,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.011994+00:00
Liga Mexicana 2026/2027,Tigres UANL - Atlético San Luis,2026-07-26T03:00:00+00:00,finished,2,2-2,Atlético San Luis,Ángel Reyes,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-17T05:28:33.136029+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.342772+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Agustín Oliveros,D,90,7.1,65,0,0,0.1028,0.0937395,1,0,0,54,47,5,3,0,0,0,0,4,1,4,1,0,0,5,2,2,0,0,7,1,0,0,0,0,1,0,2026-08-19T05:15:42.342313+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Alonso Aceves,D,30,6.2,8,0,0,,0.00047001,0,0,0,3,2,1,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,2026-08-19T05:15:42.342690+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Carlos Salcedo,D,90,6.6,44,0,0,,0.00108699,0,0,0,28,22,7,4,0,0,0,0,6,3,0,1,3,1,5,1,2,0,0,7,3,2,1,0,0,2,0,2026-08-19T05:15:42.342582+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Carlos Vargas,D,87,7.1,50,0,0,0.0259,0.119397,1,0,2,33,26,5,2,1,1,2,1,8,4,1,0,5,4,2,0,2,0,0,8,1,3,0,0,0,1,0,2026-08-19T05:15:42.342341+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Christopher Andrade,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.342485+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Cristian Reyes,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-12T05:17:09.097795+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,César Ramos,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.342786+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Danny Leyva,M,90,6.9,89,0,0,0.0575,0.182244,2,2,3,75,58,12,5,5,2,1,1,2,6,0,4,1,1,1,0,6,0,0,22,0,2,0,0,0,1,0,2026-08-19T05:15:42.342236+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Diego Rossi,F,60,6.3,16,0,0,,0.00116002,0,0,0,8,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,1,0,2026-08-19T05:15:42.342649+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Emilio Martinez,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.342511+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Emilio Rodriguez,M,45,7.1,31,0,0,,0.097473,0,0,1,23,21,1,1,3,1,0,0,3,0,0,0,3,0,1,0,2,0,0,4,0,0,0,0,0,1,0,2026-08-19T05:15:42.342403+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Fidel Ambríz,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.342759+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Francisco Méndez,D,90,7.1,79,0,1,0.0677,0.0103592,2,0,1,67,59,6,2,0,0,0,0,6,1,6,0,0,0,6,2,4,0,0,8,0,0,0,0,0,1,0,2026-08-19T05:15:42.342298+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Gerardo Arteaga,D,60,6.5,27,0,0,,0.00494664,0,0,0,19,15,1,0,0,0,0,0,2,0,0,0,1,1,2,0,3,0,0,7,1,0,0,0,0,1,0,2026-08-19T05:15:42.342635+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Hugo Cuypers,F,30,6.5,15,0,0,0.1373,0.00656039,1,0,0,6,2,0,0,0,0,0,0,4,5,3,5,0,0,1,0,0,0,0,6,1,1,0,0,0,1,0,2026-08-19T05:15:42.342706+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Iker Fimbres,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.342812+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Javier Ruiz,M,89,6.9,34,0,0,,0.207182,0,0,4,19,18,0,0,2,0,4,2,4,7,0,2,2,2,0,0,2,0,1,11,0,3,0,0,0,1,0,2026-08-19T05:15:42.342327+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Jesús Corona,M,45,6.6,18,0,0,,0.0166138,0,0,1,12,10,0,0,1,1,0,0,2,2,1,0,1,1,0,1,2,0,1,5,0,0,0,0,0,0,0,2026-08-19T05:15:42.342676+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Jorge Rodríguez,M,89,6.5,33,0,0,,0.0101611,0,0,0,22,14,7,2,0,0,1,1,4,4,1,2,1,1,4,3,0,0,0,8,1,2,0,0,0,2,0,2026-08-19T05:15:42.342609+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Juan Torres,M,75,6.7,38,0,0,0.3237,0.0174022,3,2,0,25,17,1,1,0,0,4,1,1,6,0,1,0,0,0,0,2,1,1,13,0,1,0,0,0,1,0,2026-08-19T05:15:42.342377+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Juan Valencia,F,9,6.8,4,1,0,0.9861,0.00054596,1,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2026-08-19T05:15:42.342457+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Julián Carranza,F,90,6.9,42,1,0,1.2094,0.00931744,6,3,0,19,12,3,1,1,0,2,0,11,10,4,2,1,0,0,0,3,1,0,13,7,6,0,0,0,1,0,2026-08-19T05:15:42.342284+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Kaiky Naves,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.342498+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Lorenzo Faravelli,M,87,6.8,36,0,0,0.1467,0.0684736,2,1,2,25,22,4,2,0,0,1,0,4,6,0,0,1,0,1,0,3,1,1,6,3,3,1,0,0,1,0,2026-08-19T05:15:42.342357+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Luca Orellano,M,77,6.6,25,0,0,0.0725,0.00201157,2,1,0,11,8,0,0,2,0,2,0,4,5,0,1,2,1,1,0,2,1,1,8,2,0,0,0,0,1,0,2026-08-19T05:15:42.342622+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Lucas Ocampos,M,90,7.6,45,1,0,0.8212,0.00594321,3,1,0,20,13,2,0,1,0,5,4,14,8,7,5,2,1,1,0,5,1,0,15,1,1,0,0,0,2,0,2026-08-19T05:15:42.342539+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Luis Cárdenas,G,90,8.9,53,0,0,,0.00223646,0,0,0,44,29,24,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,0,0,0,7,2,0,2026-08-19T05:15:42.342553+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Luis Jimenez,G,90,6.6,25,0,0,,0.00214819,0,0,0,20,18,5,3,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,2,0,0,0,0,1,1,0,2026-08-19T05:15:42.342269+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Luis Reyes,D,13,6.5,11,0,0,,1.538e-05,0,0,0,3,2,1,1,2,0,0,0,3,3,1,0,1,1,0,0,0,0,2,5,2,1,0,0,0,1,0,2026-08-19T05:15:42.342732+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Matías Espíndola,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.342471+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Mauro Zaleta,M,12,6.8,5,0,1,0.0781,0.00012071,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026-08-19T05:15:42.342431+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Miguel Pedroza,F,15,6.5,5,0,0,,0.00070948,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2026-08-19T05:15:42.342418+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Orbelín Pineda,M,45,6.3,18,0,0,,0.00462777,0,0,1,12,9,2,1,0,0,2,0,0,4,0,0,0,0,1,0,1,0,0,5,0,2,0,0,0,2,0,2026-08-19T05:15:42.342663+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Pedro Pedraza,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.342525+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Raúl Martínez,D,90,6.2,62,0,0,,0.015016,0,0,3,45,42,2,1,0,0,1,1,3,8,0,4,1,0,2,1,2,0,2,7,1,1,0,0,0,1,0,2026-08-19T05:15:42.342179+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Ricardo Chávez,D,90,6.3,38,0,0,,0.00312174,0,0,0,18,15,3,0,0,0,1,0,6,3,2,1,1,1,1,2,2,0,0,8,4,1,1,0,0,2,0,2026-08-19T05:15:42.342568+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Ricardo Monreal,F,45,6.5,24,0,0,,0.00964149,0,0,0,17,13,1,1,1,0,1,1,2,2,1,0,0,0,2,0,2,0,1,7,0,1,1,0,0,0,0,2026-08-19T05:15:42.342390+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,Club Necaxa,Rogelio Cortéz Pineda,M,12,6.8,9,0,0,,0.00311097,0,0,0,8,7,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2026-08-19T05:15:42.342444+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Stefan Medina,D,20,3.4,12,0,0,,0.00015941,0,0,0,10,9,2,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,2,0,2026-08-19T05:15:42.342719+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Uroš Đurđević,F,1,,3,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2026-08-19T05:15:42.342746+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Victor Guzmán,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.342799+00:00
Liga Mexicana 2026/2027,Club Necaxa - CF Monterrey,2026-07-26T23:00:00+00:00,finished,2,2-1,CF Monterrey,Óliver Torres,M,90,7.1,37,0,0,,0.151702,0,0,1,22,17,5,2,2,1,0,0,7,4,0,0,4,3,3,0,2,0,0,7,3,2,0,0,0,2,0,2026-08-19T05:15:42.342595+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.613143+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Adrián Alcaraz,F,14,6.5,5,0,0,,0.0463977,0,0,1,4,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2026-08-19T05:15:42.613128+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Alan Bautista,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.613198+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Alan Mozo,D,71,6.9,57,0,0,,0.23087,0,0,0,37,29,8,5,2,1,0,0,1,1,0,0,1,1,1,2,3,0,1,11,0,0,0,0,0,1,0,2026-08-19T05:15:42.612993+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Alejandro Alcala,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-17T05:28:33.223592+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Alexei Domínguez,M,27,6.7,28,0,0,,0.0241612,0,0,0,18,11,1,0,1,0,1,0,5,5,1,1,3,1,0,0,1,0,1,12,1,2,0,0,0,1,0,2026-08-19T05:15:42.613048+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Ali Ávila,F,90,8.3,38,2,0,1.5234,0.0702735,5,3,2,19,18,2,1,0,0,3,0,2,8,0,3,1,1,0,0,3,1,0,9,1,2,0,0,0,1,0,2026-08-19T05:15:42.612591+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Bayron Duarte,D,85,6.7,49,0,1,0.0249,0.443214,1,0,2,31,25,5,3,5,0,2,0,4,6,0,0,2,2,0,0,4,1,0,14,2,3,1,0,0,1,0,2026-08-19T05:15:42.612698+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Carlo Adriano García,M,90,6.6,61,0,0,0.0511,0.0349467,2,0,2,43,37,4,2,0,0,2,0,1,3,0,0,0,0,1,3,8,0,1,12,1,0,0,0,0,1,0,2026-08-19T05:15:42.612527+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Carlos Moreno,G,90,7.9,46,0,0,,0.00116503,0,0,0,30,22,20,12,0,0,0,0,1,0,0,0,0,0,1,0,16,0,0,8,1,0,0,0,3,2,0,2026-08-19T05:15:42.612915+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Carlos Sánchez,D,19,6.3,23,0,0,0.0759,0.0397474,2,0,0,8,7,2,1,5,1,2,1,1,3,0,1,0,0,0,0,0,0,1,9,0,1,1,0,0,1,0,2026-08-19T05:15:42.613077+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Carlos Villanueva,D,12,6.7,9,0,0,,0.00658752,0,0,0,4,3,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,2026-08-19T05:15:42.612783+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Christian Rivera,M,90,7.2,66,0,0,,0.022182,0,0,2,56,51,9,6,0,0,1,1,7,5,0,1,5,3,0,1,10,0,1,6,1,2,0,0,0,2,0,2026-08-19T05:15:42.612886+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Daniel Parra,D,90,7.0,57,0,0,,0.134837,0,0,2,34,29,5,1,5,1,2,1,7,3,4,1,1,0,2,1,4,0,0,11,1,0,0,0,0,1,0,2026-08-19T05:15:42.612670+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Diego Reyes,D,90,7.3,51,0,0,,0.00391218,0,0,0,38,35,3,2,0,0,0,0,4,1,2,1,1,1,2,1,6,0,0,3,2,0,0,0,0,1,0,2026-08-19T05:15:42.612639+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Eduardo Bauermann,D,90,6.5,54,0,0,,0.00142998,0,0,0,41,30,10,2,0,0,1,1,6,1,4,1,1,1,4,2,4,0,0,12,0,0,0,0,0,2,0,2026-08-19T05:15:42.612931+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Eduardo Perez,F,13,6.3,4,0,0,,0.00089794,0,0,0,3,3,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2026-08-19T05:15:42.612769+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Elías Montiel,M,90,6.7,70,0,0,0.0827,0.0208843,3,0,2,52,46,3,3,1,0,4,0,4,5,1,0,3,2,1,1,6,0,1,14,0,0,0,0,0,2,0,2026-08-19T05:15:42.612962+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Enzo Giménez,M,78,6.8,52,0,0,0.1334,0.260751,2,1,3,30,25,2,1,3,1,1,0,8,4,1,0,5,4,1,0,4,0,1,12,2,0,0,0,0,1,0,2026-08-19T05:15:42.612715+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Erik Dueñas,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.612872+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Francisco Venegas,D,71,6.8,46,0,0,,0.00612483,0,0,0,29,22,5,3,0,0,0,0,3,2,0,0,3,2,3,0,1,0,1,9,0,1,0,0,0,1,0,2026-08-19T05:15:42.613007+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Gael Álvarez,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-18T05:24:19.524781+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Guillermo Allison,G,90,6.8,29,0,0,,0.00043942,0,0,0,24,15,14,5,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,10,1,0,0,0,1,1,0,2026-08-19T05:15:42.612624+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Jean Unjanque,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.612811+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Jesús Arellano Camacho,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.612858+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Jorge Berlanga,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.613170+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Jose Eulogio,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.613156+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,José Hernández,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.612826+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Juan Pablo Cázares,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:42.612797+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Kenedy,M,63,6.4,37,0,0,,0.0373227,0,0,0,28,24,2,2,0,0,4,1,3,6,0,1,1,0,0,0,3,0,1,10,1,1,1,0,0,1,0,2026-08-19T05:15:42.613034+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Lucas Abascia,D,90,7.8,62,0,0,,0.0112082,0,0,0,46,41,8,5,0,0,0,0,10,6,1,1,9,7,3,1,8,0,3,8,0,2,1,0,0,1,0,2026-08-19T05:15:42.612655+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,Querétaro FC,Mateo Coronel,F,85,6.2,40,0,0,0.2745,0.0287755,4,1,1,22,14,2,1,1,0,1,0,1,5,0,1,1,1,1,0,6,0,3,18,0,0,0,0,0,1,0,2026-08-19T05:15:42.612684+00:00
Liga Mexicana 2026/2027,CF Pachuca - Querétaro FC,2026-07-27T01:00:00+00:00,finished,2,1-2,CF Pachuca,Mauricio Isais,D,19,6.5,18,0,0,0.3611,0.0336136,2,0,0,8,7,2,1,1,1,0,0,1,2,0,0,1,1,0,0,1,2,1,3,0,0,0,0,0,1,0,2026-08-19T05:15:42.613090+00:00
